brand,category,country,currency,description,domain,image,price,pricestring,reference,subcategory,timestamp,title,url
213_rivaca,Accessoires et Périphériques,TN,TND,Haut-Parleur flottant sans fil Palm Tree - Bluetooth 5.0 - Puissance de sortie: 3W - Impédance: 4 Ohm - Paramètres d'entrée: DC 3.7V/100mA - Capacité de la batterie: 300 mAh - Durée en mode lecture: jusqu'à 4 heures - Temps de charge: 3 heures - Portée: 10 m - Étanchéité IPX67: jusqu'à 1 m de profondeur (pendant 30 min) - Mini dispositif de gonflage inclus - Haut-parleur amovible - Garantie 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/183606-home/sac-a-dos-rivacase-lite-urban-5562-bleu-24l.jpg,"65,000","65,000 DT",RIVA-5562-BL,Accessoires et Périphériques,2021-05-01 00:05:55.688371,Sac à dos RivaCase Lite urban 5562 Bleu / 24L,https://www.tunisianet.com.tn/sacoche-sac-a-dos/45690-sac-a-dos-rivacase-lite-urban-5562-bleu-24l.html
213_rivaca,Accessoires et Périphériques,TN,TND,Haut-Parleur flottant sans fil Palm Tree - Bluetooth 5.0 - Puissance de sortie: 3W - Impédance: 4 Ohm - Paramètres d'entrée: DC 3.7V/100mA - Capacité de la batterie: 300 mAh - Durée en mode lecture: jusqu'à 4 heures - Temps de charge: 3 heures - Portée: 10 m - Étanchéité IPX67: jusqu'à 1 m de profondeur (pendant 30 min) - Mini dispositif de gonflage inclus - Haut-parleur amovible - Garantie 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/183671-home/sac-a-dos-rivacase-lite-urban-5562-gris-24l.jpg,"65,000","65,000 DT",RIVA-5562-GR,Accessoires et Périphériques,2021-05-01 00:05:57.140529,Sac à dos RivaCase Lite urban 5562 Gris / 24L,https://www.tunisianet.com.tn/sacoche-sac-a-dos/45695-sac-a-dos-rivacase-lite-urban-5562-gris-24l.html
600_white-,Accessoires et Périphériques,TN,TND,Haut-Parleur flottant sans fil Palm Tree - Bluetooth 5.0 - Puissance de sortie: 3W - Impédance: 4 Ohm - Paramètres d'entrée: DC 3.7V/100mA - Capacité de la batterie: 300 mAh - Durée en mode lecture: jusqu'à 4 heures - Temps de charge: 3 heures - Portée: 10 m - Étanchéité IPX67: jusqu'à 1 m de profondeur (pendant 30 min) - Mini dispositif de gonflage inclus - Haut-parleur amovible - Garantie 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/185012-home/micro-casque-gamer-white-shark-margay-gh-1947-noir.jpg,"65,000","65,000 DT",MARGAY,Accessoires et Périphériques,2021-05-01 00:05:57.732947,Micro Casque Gamer WHITE SHARK MARGAY GH-1947 /Noir,https://www.tunisianet.com.tn/casque-ecouteurs/46010-micro-casque-gamer-white-shark-margay-gh-1947-noir.html
839_xtrike,Accessoires et Périphériques,TN,TND,Haut-Parleur flottant sans fil Palm Tree - Bluetooth 5.0 - Puissance de sortie: 3W - Impédance: 4 Ohm - Paramètres d'entrée: DC 3.7V/100mA - Capacité de la batterie: 300 mAh - Durée en mode lecture: jusqu'à 4 heures - Temps de charge: 3 heures - Portée: 10 m - Étanchéité IPX67: jusqu'à 1 m de profondeur (pendant 30 min) - Mini dispositif de gonflage inclus - Haut-parleur amovible - Garantie 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/188775-home/casque-micro-gaming-xtrike-me-gh-890.jpg,"65,000","65,000 DT",GH890,Accessoires et Périphériques,2021-05-01 00:05:58.301902,Casque Micro Gaming Xtrike Me GH-890 / RGB,https://www.tunisianet.com.tn/casque-ecouteurs/46825-casque-micro-gaming-xtrike-me-gh-890.html
600_white-,Accessoires et Périphériques,TN,TND,Haut-Parleur flottant sans fil Palm Tree - Bluetooth 5.0 - Puissance de sortie: 3W - Impédance: 4 Ohm - Paramètres d'entrée: DC 3.7V/100mA - Capacité de la batterie: 300 mAh - Durée en mode lecture: jusqu'à 4 heures - Temps de charge: 3 heures - Portée: 10 m - Étanchéité IPX67: jusqu'à 1 m de profondeur (pendant 30 min) - Mini dispositif de gonflage inclus - Haut-parleur amovible - Garantie 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/169031-home/micro-casque-gamer-white-shark-margay-gh-1947-noir.jpg,"65,000","65,000 DT",GH-1947,Accessoires et Périphériques,2021-05-01 00:05:58.687528,Micro Casque Gamer WHITE SHARK MARGAY GH-1947 /Noir,https://www.tunisianet.com.tn/casque-ecouteurs/43013-micro-casque-gamer-white-shark-margay-gh-1947-noir.html
616_genesi,Accessoires et Périphériques,TN,TND,Haut-Parleur flottant sans fil Palm Tree - Bluetooth 5.0 - Puissance de sortie: 3W - Impédance: 4 Ohm - Paramètres d'entrée: DC 3.7V/100mA - Capacité de la batterie: 300 mAh - Durée en mode lecture: jusqu'à 4 heures - Temps de charge: 3 heures - Portée: 10 m - Étanchéité IPX67: jusqu'à 1 m de profondeur (pendant 30 min) - Mini dispositif de gonflage inclus - Haut-parleur amovible - Garantie 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/162459-home/souris-gaming-genesis-krypton-500.jpg,"65,000","65,000 DT",NMG-0875,Accessoires et Périphériques,2021-05-01 00:05:58.985706,Souris Gaming GENESIS KRYPTON 500,https://www.tunisianet.com.tn/souris/41771-souris-gaming-genesis-krypton-500.html
309_arctic,Accessoires et Périphériques,TN,TND,Haut-Parleur flottant sans fil Palm Tree - Bluetooth 5.0 - Puissance de sortie: 3W - Impédance: 4 Ohm - Paramètres d'entrée: DC 3.7V/100mA - Capacité de la batterie: 300 mAh - Durée en mode lecture: jusqu'à 4 heures - Temps de charge: 3 heures - Portée: 10 m - Étanchéité IPX67: jusqu'à 1 m de profondeur (pendant 30 min) - Mini dispositif de gonflage inclus - Haut-parleur amovible - Garantie 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/58806-home/pate-thermique-arctic-145-x-145-x-1-mm.jpg,"65,000","65,000 DT",ACTPD00005A,Accessoires et Périphériques,2021-05-01 00:05:59.438320,Pâte thérmique Arctic 145 x 145 x 1 mm,https://www.tunisianet.com.tn/accessoires-divers/20517-pate-thermique-arctic-145-x-145-x-1-mm.html
17_noname,Accessoires et Périphériques,TN,TND,Haut-Parleur flottant sans fil Palm Tree - Bluetooth 5.0 - Puissance de sortie: 3W - Impédance: 4 Ohm - Paramètres d'entrée: DC 3.7V/100mA - Capacité de la batterie: 300 mAh - Durée en mode lecture: jusqu'à 4 heures - Temps de charge: 3 heures - Portée: 10 m - Étanchéité IPX67: jusqu'à 1 m de profondeur (pendant 30 min) - Mini dispositif de gonflage inclus - Haut-parleur amovible - Garantie 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/188325-home/sac-a-dos-pour-pc-portable-156-noir.jpg,"65,000","65,000 DT",SWISS-505-GR,Accessoires et Périphériques,2021-05-01 00:05:59.904623,"Sac à dos pour PC Portable 15.6"" / Gris",https://www.tunisianet.com.tn/sacoche-sac-a-dos/46723-sac-a-dos-pour-pc-portable-156-noir.html
735_rampag,Accessoires et Périphériques,TN,TND,Haut-Parleur flottant sans fil Palm Tree - Bluetooth 5.0 - Puissance de sortie: 3W - Impédance: 4 Ohm - Paramètres d'entrée: DC 3.7V/100mA - Capacité de la batterie: 300 mAh - Durée en mode lecture: jusqu'à 4 heures - Temps de charge: 3 heures - Portée: 10 m - Étanchéité IPX67: jusqu'à 1 m de profondeur (pendant 30 min) - Mini dispositif de gonflage inclus - Haut-parleur amovible - Garantie 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/193646-home/refroidisseur-pour-pc-portable-rampage-tornado-ad-rc9.jpg,"66,000","66,000 DT",AD-RC9,Accessoires et Périphériques,2021-05-01 00:06:00.358453,Refroidisseur pour Pc Portable Rampage Tornado AD-RC9,https://www.tunisianet.com.tn/refroidisseur/47925-refroidisseur-pour-pc-portable-rampage-tornado-ad-rc9.html
735_rampag,Accessoires et Périphériques,TN,TND,Haut-Parleur flottant sans fil Palm Tree - Bluetooth 5.0 - Puissance de sortie: 3W - Impédance: 4 Ohm - Paramètres d'entrée: DC 3.7V/100mA - Capacité de la batterie: 300 mAh - Durée en mode lecture: jusqu'à 4 heures - Temps de charge: 3 heures - Portée: 10 m - Étanchéité IPX67: jusqu'à 1 m de profondeur (pendant 30 min) - Mini dispositif de gonflage inclus - Haut-parleur amovible - Garantie 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/191788-home/souris-gaming-rampage-rocket-smx-r66-12000-dpi-rgb.jpg,"67,000","67,000 DT",SMX-R66_RD,Accessoires et Périphériques,2021-05-01 00:06:00.597663,Souris Gaming Rampage Rocket SMX-R66 - 12000 dpi - RGB,https://www.tunisianet.com.tn/souris/47539-souris-gaming-rampage-rocket-smx-r66-12000-dpi-rgb.html
735_rampag,Accessoires et Périphériques,TN,TND,Haut-Parleur flottant sans fil Palm Tree - Bluetooth 5.0 - Puissance de sortie: 3W - Impédance: 4 Ohm - Paramètres d'entrée: DC 3.7V/100mA - Capacité de la batterie: 300 mAh - Durée en mode lecture: jusqu'à 4 heures - Temps de charge: 3 heures - Portée: 10 m - Étanchéité IPX67: jusqu'à 1 m de profondeur (pendant 30 min) - Mini dispositif de gonflage inclus - Haut-parleur amovible - Garantie 1 an,tunisianet.com.tn,https://www.tunisianet.com.tn/191797-home/souris-gaming-rampage-rocket-smx-r66-12000-dpi-rgb.jpg,"67,000","67,000 DT",SMX-R66_SL,Accessoires et Périphériques,2021-05-01 00:06:00.952302,Souris Gaming Rampage Rocket SMX-R66 - 12000 dpi - RGB,https://www.tunisianet.com.tn/souris/47537-souris-gaming-rampage-rocket-smx-r66-12000-dpi-rgb.html
735_rampag,Accessoires et Périphériques,TN,TND,Pâte thérmique Arctic MX-4 - Capacité 20g - Conductivité thermique optimale - Faible résistance thermique - Ne conduit pas l'électricité - Ne durcit pas - Ne coule pas - Non corrosive,tunisianet.com.tn,https://www.tunisianet.com.tn/191792-home/souris-gaming-rampage-rocket-smx-r66-12000-dpi-rgb.jpg,"67,000","67,000 DT",SMX-R66_BK,Accessoires et Périphériques,2021-05-01 00:06:03.445424,Souris Gaming Rampage Rocket SMX-R66 - 12000 dpi - RGB,https://www.tunisianet.com.tn/souris/47540-souris-gaming-rampage-rocket-smx-r66-12000-dpi-rgb.html
309_arctic,Accessoires et Périphériques,TN,TND,Pâte thérmique Arctic MX-4 - Capacité 20g - Conductivité thermique optimale - Faible résistance thermique - Ne conduit pas l'électricité - Ne durcit pas - Ne coule pas - Non corrosive,tunisianet.com.tn,https://www.tunisianet.com.tn/199091-home/pate-thermique-arctic-mx-4-edition-2019-20-g.jpg,"68,000","68,000 DT",ACTCP0001B,Accessoires et Périphériques,2021-05-01 00:06:03.755496,Pâte thérmique Arctic MX-4 Edition 2019 / 20 g,https://www.tunisianet.com.tn/accessoires-divers/48914-pate-thermique-arctic-mx-4-edition-2019-20-g.html
479_sharko,Accessoires et Périphériques,TN,TND,Pâte thérmique Arctic MX-4 - Capacité 20g - Conductivité thermique optimale - Faible résistance thermique - Ne conduit pas l'électricité - Ne durcit pas - Ne coule pas - Non corrosive,tunisianet.com.tn,https://www.tunisianet.com.tn/176029-home/souris-gaming-sharkoon-light-100-rgb.jpg,"68,000","68,000 DT",LIGHT-100,Accessoires et Périphériques,2021-05-01 00:06:04.188526,Souris Gaming Sharkoon Light² 100 RGB,https://www.tunisianet.com.tn/souris/44322-souris-gaming-sharkoon-light-100-rgb.html
6_hp,Accessoires et Périphériques,TN,TND,Pâte thérmique Arctic MX-4 - Capacité 20g - Conductivité thermique optimale - Faible résistance thermique - Ne conduit pas l'électricité - Ne durcit pas - Ne coule pas - Non corrosive,tunisianet.com.tn,https://www.tunisianet.com.tn/77611-home/sac-a-dos-hp-active-156-gris.jpg,"69,000","69,000 DT",1LU23AA,Accessoires et Périphériques,2021-05-01 00:06:04.722476,"Sac a Dos HP Active 15.6"" / Gris",https://www.tunisianet.com.tn/sacoche-sac-a-dos/25901-sac-a-dos-hp-active-156-gris.html
17_noname,Accessoires et Périphériques,TN,TND,Pâte thérmique Arctic MX-4 - Capacité 20g - Conductivité thermique optimale - Faible résistance thermique - Ne conduit pas l'électricité - Ne durcit pas - Ne coule pas - Non corrosive,tunisianet.com.tn,https://www.tunisianet.com.tn/183963-home/sac-a-dos-pour-pc-portable-156-noir.jpg,"69,000","69,000 DT",SWISS-503-BK,Accessoires et Périphériques,2021-05-01 00:06:05.702162,"Sac à dos pour PC Portable 15.6"" / Noir",https://www.tunisianet.com.tn/sacoche-sac-a-dos/45773-sac-a-dos-pour-pc-portable-156-noir.html
6_hp,Accessoires et Périphériques,TN,TND,Pâte thérmique Arctic MX-4 - Capacité 20g - Conductivité thermique optimale - Faible résistance thermique - Ne conduit pas l'électricité - Ne durcit pas - Ne coule pas - Non corrosive,tunisianet.com.tn,https://www.tunisianet.com.tn/77626-home/sac-a-dos-hp-active-156-bleu-rouge.jpg,"69,000","69,000 DT",1MR61AA,Accessoires et Périphériques,2021-05-01 00:06:06.850109,"Sac a Dos HP Active 15.6"" / Bleu & Rouge",https://www.tunisianet.com.tn/sacoche-sac-a-dos/25904-sac-a-dos-hp-active-156-bleu-rouge.html
213_rivaca,Accessoires et Périphériques,TN,TND,Pâte thérmique Arctic MX-4 - Capacité 20g - Conductivité thermique optimale - Faible résistance thermique - Ne conduit pas l'électricité - Ne durcit pas - Ne coule pas - Non corrosive,tunisianet.com.tn,https://www.tunisianet.com.tn/27241-home/sacoche-pour-pc-portable-rivacase-156-bleu.jpg,"69,000","69,000 DT",RIVA8231BL,Accessoires et Périphériques,2021-05-01 00:06:08.491295,"Sacoche pour PC Portable Rivacase 15.6"" Bleu",https://www.tunisianet.com.tn/sacoche-sac-a-dos/9518-sacoche-pour-pc-portable-rivacase-156-bleu.html
819_redrag,Accessoires et Périphériques,TN,TND,Pâte thérmique Arctic MX-4 - Capacité 20g - Conductivité thermique optimale - Faible résistance thermique - Ne conduit pas l'électricité - Ne durcit pas - Ne coule pas - Non corrosive,tunisianet.com.tn,https://www.tunisianet.com.tn/164283-home/souris-gaming-redragon-stormrage-m718.jpg,"69,000","69,000 DT",M718,Accessoires et Périphériques,2021-05-01 00:06:09.934556,Souris Gaming Redragon STORMRAGE M718,https://www.tunisianet.com.tn/souris/42055-souris-gaming-redragon-stormrage-m718.html
918_abkonc,Accessoires et Périphériques,TN,TND,Pâte thérmique Arctic MX-4 - Capacité 20g - Conductivité thermique optimale - Faible résistance thermique - Ne conduit pas l'électricité - Ne durcit pas - Ne coule pas - Non corrosive,tunisianet.com.tn,https://www.tunisianet.com.tn/191818-home/tapis-souris-gamer-abkoncore-lp800-rgb.jpg,"69,000","69,000 DT",LP800,Accessoires et Périphériques,2021-05-01 00:06:10.287593,Tapis Souris Gamer ABKONCORE LP800 RGB,https://www.tunisianet.com.tn/tapis-souris-tunisie/47544-tapis-souris-gamer-abkoncore-lp800-rgb.html
819_redrag,Accessoires et Périphériques,TN,TND,Pâte thérmique Arctic MX-4 - Capacité 20g - Conductivité thermique optimale - Faible résistance thermique - Ne conduit pas l'électricité - Ne durcit pas - Ne coule pas - Non corrosive,tunisianet.com.tn,https://www.tunisianet.com.tn/164316-home/souris-gaming-redragon-invader-m719.jpg,"69,000","69,000 DT",M719,Accessoires et Périphériques,2021-05-01 00:06:11.355858,Souris Gaming Redragon Invader M719,https://www.tunisianet.com.tn/souris/42056-souris-gaming-redragon-invader-m719.html
6_hp,Accessoires et Périphériques,TN,TND,Pâte thérmique Arctic MX-4 - Capacité 20g - Conductivité thermique optimale - Faible résistance thermique - Ne conduit pas l'électricité - Ne durcit pas - Ne coule pas - Non corrosive,tunisianet.com.tn,https://www.tunisianet.com.tn/104071-home/sacoche-ultraplate-hp-signature-14-gris.jpg,"69,000","69,000 DT",L6V67AA,Accessoires et Périphériques,2021-05-01 00:06:12.154643,"Sacoche ultraplate HP Signature 14"" / Gris",https://www.tunisianet.com.tn/sacoche-sac-a-dos/31066-sacoche-ultraplate-hp-signature-14-gris.html
6_hp,Accessoires et Périphériques,TN,TND,Pâte thérmique Arctic MX-4 - Capacité 20g - Conductivité thermique optimale - Faible résistance thermique - Ne conduit pas l'électricité - Ne durcit pas - Ne coule pas - Non corrosive,tunisianet.com.tn,https://www.tunisianet.com.tn/186655-home/etui-de-protection-pour-pc-portable-hp-slim-125.jpg,"69,000","69,000 DT",F7Z98AA,Accessoires et Périphériques,2021-05-01 00:06:12.757993,"Etui de protection pour Pc Portable HP UltraBook 12.5""",https://www.tunisianet.com.tn/sacoche-sac-a-dos/46406-etui-de-protection-pour-pc-portable-hp-slim-125.html
735_rampag,Accessoires et Périphériques,TN,TND,Pâte thérmique Arctic MX-4 - Capacité 20g - Conductivité thermique optimale - Faible résistance thermique - Ne conduit pas l'électricité - Ne durcit pas - Ne coule pas - Non corrosive,tunisianet.com.tn,https://www.tunisianet.com.tn/193366-home/souris-gaming-rampage-defilade-smx-r111.jpg,"69,000","69,000 DT",SMX-R111,Accessoires et Périphériques,2021-05-01 00:06:12.884437,Souris Gaming Rampage Defilade SMX-R111 - RGB - 12400 dpi,https://www.tunisianet.com.tn/souris/47887-souris-gaming-rampage-defilade-smx-r111.html
819_redrag,Accessoires et Périphériques,TN,TND,Pâte thérmique Arctic MX-4 - Capacité 20g - Conductivité thermique optimale - Faible résistance thermique - Ne conduit pas l'électricité - Ne durcit pas - Ne coule pas - Non corrosive,tunisianet.com.tn,https://www.tunisianet.com.tn/164299-home/souris-gaming-redragon-sniper-m801.jpg,"69,000","69,000 DT",M801-RGB,Accessoires et Périphériques,2021-05-01 00:06:13.063086,Souris Gaming Redragon Sniper M801,https://www.tunisianet.com.tn/souris/42057-souris-gaming-redragon-sniper-m801.html
558_addiso,Accessoires et Périphériques,TN,TND,Pâte thérmique Arctic MX-4 - Capacité 20g - Conductivité thermique optimale - Faible résistance thermique - Ne conduit pas l'électricité - Ne durcit pas - Ne coule pas - Non corrosive,tunisianet.com.tn,https://www.tunisianet.com.tn/122582-home/sac-a-dos-pour-pc-portable-addison-st-490-156.jpg,"69,000","69,000 DT",ST-490,Accessoires et Périphériques,2021-05-01 00:06:13.384186,"Sac à dos pour PC portable Addison ST-490 / 15.6""",https://www.tunisianet.com.tn/sacoche-sac-a-dos/34506-sac-a-dos-pour-pc-portable-addison-st-490-156.html
213_rivaca,Accessoires et Périphériques,TN,TND,Pâte thérmique Arctic MX-4 - Capacité 20g - Conductivité thermique optimale - Faible résistance thermique - Ne conduit pas l'électricité - Ne durcit pas - Ne coule pas - Non corrosive,tunisianet.com.tn,https://www.tunisianet.com.tn/104993-home/sacoche-pour-pc-portable-rivacase-156-violet.jpg,"69,000","69,000 DT",RIVA8231PR,Accessoires et Périphériques,2021-05-01 00:06:13.862475,"Sacoche pour PC Portable Rivacase 15.6"" Violet",https://www.tunisianet.com.tn/sacoche-sac-a-dos/31244-sacoche-pour-pc-portable-rivacase-156-violet.html
17_noname,Accessoires et Périphériques,TN,TND,Pâte thérmique Arctic MX-4 - Capacité 20g - Conductivité thermique optimale - Faible résistance thermique - Ne conduit pas l'électricité - Ne durcit pas - Ne coule pas - Non corrosive,tunisianet.com.tn,https://www.tunisianet.com.tn/183954-home/sac-a-dos-pour-pc-portable-156.jpg,"69,000","69,000 DT",SWISS-503-BL,Accessoires et Périphériques,2021-05-01 00:06:13.933022,"Sac à dos pour PC Portable 15.6""",https://www.tunisianet.com.tn/sacoche-sac-a-dos/45770-sac-a-dos-pour-pc-portable-156.html
309_arctic,Accessoires et Périphériques,TN,TND,Pâte thérmique Arctic MX-4 - Capacité 20g - Conductivité thermique optimale - Faible résistance thermique - Ne conduit pas l'électricité - Ne durcit pas - Ne coule pas - Non corrosive,tunisianet.com.tn,https://www.tunisianet.com.tn/140434-home/pate-thermique-arctic-mx-2-edition-2019-30-g.jpg,"69,000","69,000 DT",ACTCP00003B,Accessoires et Périphériques,2021-05-01 00:06:13.989221,Pâte thérmique Arctic MX-2 Edition 2019 / 30 g,https://www.tunisianet.com.tn/accessoires-divers/35563-pate-thermique-arctic-mx-2-edition-2019-30-g.html
17_noname,Accessoires et Périphériques,TN,TND,Pâte thérmique Arctic MX-4 - Capacité 20g - Conductivité thermique optimale - Faible résistance thermique - Ne conduit pas l'électricité - Ne durcit pas - Ne coule pas - Non corrosive,tunisianet.com.tn,https://www.tunisianet.com.tn/164502-home/sac-a-dos-pour-pc-portable-156-swiss-8801.jpg,"69,000","69,000 DT",SWISS-8801,Accessoires et Périphériques,2021-05-01 00:06:14.018178,"Sac à dos pour PC Portable 15.6"" SWISS-8801",https://www.tunisianet.com.tn/sacoche-sac-a-dos/42084-sac-a-dos-pour-pc-portable-156-swiss-8801.html
213_rivaca,Accessoires et Périphériques,TN,TND,Pâte thérmique Arctic MX-4 - Capacité 20g - Conductivité thermique optimale - Faible résistance thermique - Ne conduit pas l'électricité - Ne durcit pas - Ne coule pas - Non corrosive,tunisianet.com.tn,https://www.tunisianet.com.tn/53403-home/sacoche-pour-pc-portable-rivacase-156-noir.jpg,"69,000","69,000 DT",RIVA8231BK,Accessoires et Périphériques,2021-05-01 00:06:14.044220,"Sacoche pour PC Portable Rivacase 15.6"" Noir",https://www.tunisianet.com.tn/sacoche-sac-a-dos/18684-sacoche-pour-pc-portable-rivacase-156-noir.html
17_noname,Accessoires et Périphériques,TN,TND,Pâte thérmique Arctic MX-4 - Capacité 20g - Conductivité thermique optimale - Faible résistance thermique - Ne conduit pas l'électricité - Ne durcit pas - Ne coule pas - Non corrosive,tunisianet.com.tn,https://www.tunisianet.com.tn/28692-home/sac-a-dos-okade-156-noir-rouge.jpg,"69,000","69,000 DT",OKADE-1312-BK,Accessoires et Périphériques,2021-05-01 00:06:14.071147,"Sac à dos Okade 15.6"" / Noir & Rouge",https://www.tunisianet.com.tn/sac-a-dos-tunisie/9954-sac-a-dos-okade-156-noir-rouge.html
424_hyperx,Accessoires et Périphériques,TN,TND,Pâte thérmique Arctic MX-4 - Capacité 20g - Conductivité thermique optimale - Faible résistance thermique - Ne conduit pas l'électricité - Ne durcit pas - Ne coule pas - Non corrosive,tunisianet.com.tn,https://www.tunisianet.com.tn/187237-home/tapis-souris-gaming-hyperx-fury-s-pro-290-x-240-mm.jpg,"69,000","69,000 DT",HX-MPFS-S-M,Accessoires et Périphériques,2021-05-01 00:06:14.207394,Tapis souris Gaming HyperX Fury S Pro / 290 x 240 mm,https://www.tunisianet.com.tn/tapis-souris-tunisie/46514-tapis-souris-gaming-hyperx-fury-s-pro-290-x-240-mm.html
13_acer,Accessoires et Périphériques,TN,TND,Pâte thérmique Arctic MX-4 - Capacité 20g - Conductivité thermique optimale - Faible résistance thermique - Ne conduit pas l'électricité - Ne durcit pas - Ne coule pas - Non corrosive,tunisianet.com.tn,https://www.tunisianet.com.tn/195480-home/sac-a-dos-acer-nitro-pour-pc-portable-156-noir-et-rouge.jpg,"69,000","69,000 DT",NP-BAG11-00V,Accessoires et Périphériques,2021-05-01 00:06:14.280490,"Sac à dos Acer Nitro Pour Pc Portable 15.6"" / Noir et Rouge",https://www.tunisianet.com.tn/sac-a-dos-tunisie/48216-sac-a-dos-acer-nitro-pour-pc-portable-156-noir-et-rouge.html
642_konix,Accessoires et Périphériques,TN,TND,Pâte thérmique Arctic MX-4 - Capacité 20g - Conductivité thermique optimale - Faible résistance thermique - Ne conduit pas l'électricité - Ne durcit pas - Ne coule pas - Non corrosive,tunisianet.com.tn,https://www.tunisianet.com.tn/167905-home/refroidisseur-ventile-konix-drakkar-stormur.jpg,"69,000","69,000 DT",61881198262,Accessoires et Périphériques,2021-05-01 00:06:14.346314,Refroidisseur ventilé Konix Drakkar Stormur,https://www.tunisianet.com.tn/refroidisseur/42803-refroidisseur-ventile-konix-drakkar-stormur.html
213_rivaca,Accessoires et Périphériques,TN,TND,"Sacoche pour PC Portable 15.6"" - Dimensions ",tunisianet.com.tn,https://www.tunisianet.com.tn/27247-home/sacoche-pour-pc-portable-rivacase-156-gris.jpg,"69,000","69,000 DT",RIVA8231GR,Accessoires et Périphériques,2021-05-01 00:06:18.289445,"Sacoche pour PC Portable Rivacase 15.6"" Gris",https://www.tunisianet.com.tn/sacoche-sac-a-dos/9519-sacoche-pour-pc-portable-rivacase-156-gris.html
17_noname,Accessoires et Périphériques,TN,TND,"Sacoche pour PC Portable 15.6"" - Dimensions ",tunisianet.com.tn,https://www.tunisianet.com.tn/183972-home/sac-a-dos-pour-pc-portable-156-noir.jpg,"69,000","69,000 DT",SWISS-505-BL,Accessoires et Périphériques,2021-05-01 00:06:18.705326,"Sac à dos pour PC Portable 15.6"" / Bleu",https://www.tunisianet.com.tn/sacoche-sac-a-dos/45777-sac-a-dos-pour-pc-portable-156-noir.html
6_hp,Accessoires et Périphériques,TN,TND,"Sacoche pour PC Portable 15.6"" - Dimensions ",tunisianet.com.tn,https://www.tunisianet.com.tn/159875-home/sac-a-dos-pour-pc-portable-156-hp-commuter.jpg,"69,000","69,000 DT",5EE92AA,Accessoires et Périphériques,2021-05-01 00:06:18.896672,"Sac à Dos pour Pc Portable 15.6"" HP Commuter / Bleu",https://www.tunisianet.com.tn/sacoche-sac-a-dos/41328-sac-a-dos-pour-pc-portable-156-hp-commuter.html
17_noname,Accessoires et Périphériques,TN,TND,"Sacoche pour PC Portable 15.6"" - Dimensions ",tunisianet.com.tn,https://www.tunisianet.com.tn/196389-home/sac-a-dos-okade-156-noir-rouge.jpg,"69,000","69,000 DT",OKADE-1312-BK,Accessoires et Périphériques,2021-05-01 00:06:19.181283,"Sac à dos Okade 15.6"" / Noir & Rouge",https://www.tunisianet.com.tn/sac-a-dos-tunisie/48427-sac-a-dos-okade-156-noir-rouge.html
641_spirit,Accessoires et Périphériques,TN,TND,"Sacoche pour PC Portable 15.6"" - Dimensions ",tunisianet.com.tn,https://www.tunisianet.com.tn/130989-home/souris-gaming-spirit-of-gamer-elite-m20-noir.jpg,"70,000","70,000 DT",S-EM20BK,Accessoires et Périphériques,2021-05-01 00:06:19.588433,Souris Gaming Spirit Of Gamer ELITE M20 / Noir,https://www.tunisianet.com.tn/souris/35973-souris-gaming-spirit-of-gamer-elite-m20-noir.html
118_havit,Accessoires et Périphériques,TN,TND,"Sacoche pour PC Portable 15.6"" - Dimensions ",tunisianet.com.tn,https://www.tunisianet.com.tn/199889-home/support-pour-casque-havit-th650-rgb-double-suspension-2-usb.jpg,"72,000","72,000 DT",TH650,Accessoires et Périphériques,2021-05-01 00:06:20.666019,Support pour Casque Havit TH650 RGB / Double Suspension / 2 USB,https://www.tunisianet.com.tn/accessoires-gaming/49038-support-pour-casque-havit-th650-rgb-double-suspension-2-usb.html
600_white-,Accessoires et Périphériques,TN,TND,"Sacoche pour PC Portable 15.6"" - Dimensions ",tunisianet.com.tn,https://www.tunisianet.com.tn/198321-home/souris-gamer-white-shark-sagramore-gm-9003-rgb-noir.jpg,"73,900","73,900 DT",GM-9003,Accessoires et Périphériques,2021-05-01 00:06:20.898383,Souris Gamer White Shark Sagramore GM-9003 RGB / Noir,https://www.tunisianet.com.tn/souris/48747-souris-gamer-white-shark-sagramore-gm-9003-rgb-noir.html
735_rampag,Accessoires et Périphériques,TN,TND,"Sacoche pour PC Portable 15.6"" - Dimensions ",tunisianet.com.tn,https://www.tunisianet.com.tn/125075-home/souris-gaming-laser-rampage-blazefury-rgb-16-400dpi.jpg,"74,000","74,000 DT",SMX-R37,Accessoires et Périphériques,2021-05-01 00:06:22.168568,Souris Gaming Laser Rampage Blazefury RGB / 16 400Dpi,https://www.tunisianet.com.tn/souris/34911-souris-gaming-laser-rampage-blazefury-rgb-16-400dpi.html
